"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Policy","OS Version","Zones","State","Offline Date","Agent Version","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","ADMIN-EA84BCCAD","admin-ea84bccad","","","150.150.6.3","00-50-56-B0-15-6C","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","BASA HN SERVERS DEV","Online","","2.0.1530","5/21/2019 9:33:32 PM","87348","0","0","2","0","0","0","ADMIN-EA84BCCAD\OPERADOR,ADMIN-EA84BCCAD\JAMARTINEZM","Not Running"
"Protected","DEVSAPBOBJ2","DEVSAPBOBJ2","","","150.150.60.67","00-50-56-B0-A6-55","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:33:02 PM","34283","0","0","1","0","0","0","DEVSAPBOBJ2\SAP","Not Running"
"Protected","TSMPRXYV6BASA10","tsmprxyv6basa10","","","192.168.145.167","00-50-56-A8-C1-FE","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/21/2019 3:06:02 AM","31502","0","0","0","0","0","0","TSMPRXYV6BASA10\ADMINISTRATOR","Not Running"
"Protected","IATGUMCAFEEV59","IATGUMCAFEEv59.ADBancat.hn","CN=IATGUMCAFEEV59, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.116","00-50-56-A8-98-6B","Default","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","1/28/2019 6:52:12 PM","86612","0","0","0","0","0","0","ADBANCAT\LMIRON.ADMIN","Not Running"
"Protected","ISPLIBKEYW08","ISPLIBKEYW08","","","192.168.70.1, 192.168.145.72","00-50-56-B0-FB-87","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:37:38 PM","38688","0","0","0","0","0","0","ISPLIBKEYW08\INFADMIN","Not Running"
"Protected","FRONTEND1","Frontend1","","","150.150.70.159","00-50-56-B0-99-DB","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Online","","2.0.1530","10/30/2018 6:07:23 PM","39509","0","0","1","0","0","5","FRONTEND1\SAP","Not Running"
"Protected","TSMPRXYV6BASA9","tsmprxyv6basa9","","","192.168.145.93","00-50-56-A8-F4-DB","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 12:56:51 AM","31124","0","0","0","0","0","0","TSMPRXYV6BASA9\ADMINISTRATOR","Not Running"
"Protected","VSRV-SISTCONTA","VSRV-SISTCONTA","","","150.150.60.91","00-50-56-9A-0E-7A","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","3/19/2019 1:29:05 AM","33278","0","0","1","0","0","0","VSRV-SISTCONTA\INFADMIN","Not Running"
"Protected","sapbwqabz","sapbwqabz","","","150.150.70.197","00-50-56-B0-B1-57","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 12:53:44 AM","105816","0","0","0","0","0","0","(UNKNOWN),SAP","Not Running"
"Protected","HNQASCTRLMS1_AP","HNQASCTRLMS1_APP.ADBancat.hn","","","10.128.254.67","00-50-56-B0-1E-09","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","6/14/2019 9:29:20 PM","49530","0","0","0","0","0","0","HNQASCTRLMS1_AP\INFADMIN","Not Running"
"Protected","moodle","moodle","","","10.128.0.150","00-50-56-B0-03-91","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/28/2019 10:14:10 PM","7852","0","0","0","0","0","757","INFATLAN","Not Running"
"Protected","HNPRDENVIOTCDB","HNPRDENVIOTCDB","","","10.128.0.74","00-50-56-A8-15-55","Default","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Offline","7/12/2019 4:35:50 AM","2.0.1530","6/27/2019 9:46:19 PM","53467","0","0","0","0","0","0","HNPRDENVIOTCDB\INFADMIN","Not Running"
"Protected","jtdb01","jtdb01","","","150.150.60.44","00-50-56-B0-78-B0","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","5/6/2019 8:06:25 PM","10130","0","0","1","0","0","10","","Not Running"
"Protected","NEWFICOABABK","newFicoAbaBK","","","10.96.30.103, 150.150.60.74","00-19-B9-B8-DE-12,00-19-B9-B8-DE-14","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 9:56:16 PM","24988","0","0","0","0","0","0","NEWFICOABABK\OPERADOR","Not Running"
"Protected","SRV-FICOH-CONT","SRV-FICOH-CONT","","","150.150.60.45","00-19-B9-B8-DC-53","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1494","11/26/2018 10:30:19 PM","25310","0","0","1","0","0","0","SRV-FICOH-CONT\OPERADOR","Not Running"
"Protected","SERVICIOSMULTIP","ServiciosMultiples.ADBancat.hn","","","192.168.109.50","00-50-56-B0-30-D1","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/21/2019 12:54:45 AM","30838","0","0","1","0","0","0","SERVICIOSMULTIP\INFADMIN","Not Running"
"Protected","OPINCOMING","OPIncoming","","","150.150.10.114","00-50-56-B0-25-02","5-AQT MPT SCB + Optics","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN INFATLAN TGU, BASA HN SERVERS PRD","Offline","7/11/2019 10:42:24 PM","2.0.1530","11/16/2018 6:13:10 PM","24331","0","0","0","0","0","0","OPINCOMING\INFADMIN","Not Running"
"Protected","WWWBANCATLANHN","wwwbancatlanhn","","","150.150.52.18","00-50-56-B0-85-EB","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:25:26 PM","55098","0","0","0","0","0","2","WWWBANCATLANHN\ADMINISTRATOR","Not Running"
"Protected","ADTGUS2AWSUS","ADTGUS2AWSUS.ADBancat.hn","CN=ADTGUS2AWSUS, OU=Domain Controllers, DC=ADBancat, DC=hn","Domain Controllers, Agencias_sucursaCS","150.150.60.210","C8-1F-66-C6-EA-FA","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/15/2018 3:12:09 PM","47815","2","0","0","0","0","4","ADBANCAT\IALONZO","Not Running"
"Protected","SRV-APPCINT","SRV-APPCINT","","","150.150.60.150","00-50-56-B0-09-26","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","6/19/2019 11:00:46 AM","39213","0","0","1","0","0","0","SRV-APPCINT\OPERADOR","Not Running"
"Protected","NICPELPRTQAS","NICPELPRTQAS","","","150.150.70.190","00-50-56-B0-26-CD","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA ES SERVERS, BASA HN SERVERS SAP","Online","","2.0.1530","11/15/2018 3:11:59 PM","37369","0","0","0","0","0","0","NICPELPRTQAS\NICPELADM,NICPELPRTQAS\INFADMIN","Not Running"
"Protected","JTellerSAP","JTellerSAP","","","150.150.6.45","00-50-56-B0-B7-A9","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","BASA HN SERVERS DEV","Online","","2.0.1530","3/11/2019 11:06:22 PM","10342","0","0","0","0","0","0","","Not Running"
"Protected","ECMPDB","ECMPDB","","","150.150.70.115","00-50-56-B0-68-C6","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Offline","2/27/2019 11:52:32 PM","2.0.1494","10/29/2018 6:41:15 AM","40878","0","0","0","0","0","0","ECMPDB\SAP,ECMPDB\INFADMIN","Not Running"
"Protected","EPO59NICPRD","EPO59NICPRD.ADBancat.hn","CN=EPO59NICPRD, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","10.128.0.120","00-50-56-A8-D3-6A","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","1/28/2019 6:50:04 PM","58613","2","0","0","0","0","0","EPO59NICPRD\INFADMIN","Not Running"
"Protected","HNPRDSCCM_DB","HNPRDSCCM_DB.ADBancat.hn","CN=HNPRDSCCM_DB, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.176","00-50-56-A8-8A-82","Default","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","7/8/2019 4:46:10 PM","62862","0","0","0","0","0","0","HNPRDSCCM_DB\INFADMIN,ADBANCAT\KQUINN","Not Running"
"Protected","VSRVEDPAUT","VSRVEDPAUT","","","150.150.60.102","00-50-56-9A-00-8D","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Enterprise, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","5/6/2019 11:30:37 AM","34104","0","0","0","0","0","0","VSRVEDPAUT\INFADMIN,VSRVEDPAUT\EDPADMIN","Not Running"
"Protected","SRV-CONONLINE","SRV-CONONLINE","","","150.150.6.134","00-50-56-B0-73-69","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/15/2018 3:11:12 PM","91742","0","0","0","0","0","19","SRV-CONONLINE\CONSULTOR","Not Running"
"Protected","VSRVSQL3ROS","VSRVSQL3ROS","","","150.150.60.46","00-50-56-9A-00-5C","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Enterprise, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","5/8/2019 8:05:08 AM","40655","0","0","1","0","0","0","VSRVSQL3ROS\CARROYO,VSRVSQL3ROS\INFADMIN","Not Running"
"Protected","HNPRDCUMPLIAFPM","HNPRDCUMPLIAFPMON_APP.ADBancat.hn","","","192.168.10.164","00-50-56-A8-9A-FF","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","5/24/2019 10:10:12 PM","60385","0","0","0","0","0","0","HNPRDCUMPLIAFPM\INFADMIN","Not Running"
"Protected","SRV-TSM-BD-TT","SRV-TSM-BD-TT","","","150.150.60.35","00-50-56-B0-F4-74","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","7/2/2019 8:00:10 PM","2.0.1530","11/26/2018 10:33:09 PM","31093","0","0","1","0","0","2","SRV-TSM-BD-TT\INFADMIN","Not Running"
"Protected","HNQASBCAEMP_APP","HNQASBCAEMP_APP","","","10.128.254.59","00-50-56-A8-C3-2D","Default","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","BASA HN SERVERS QAS","Offline","7/11/2019 9:31:19 PM","2.0.1530","6/28/2019 2:15:18 PM","19448","0","0","1","0","0","0","HNQASBCAEMP_APP\INFADMIN,HNQASBCAEMP_APP\OPERADOR","Not Running"
"Unsafe","HN_PRD_SOLARWIN","HN_PRD_SOLARWINDS_DB.ADBancat.hn","","","10.128.0.147","00-50-56-A8-88-56","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Offline","4/8/2019 10:17:57 PM","2.0.1510","3/21/2019 8:01:32 PM","60793","0","1","0","0","0","0","HN_PRD_SOLARWIN\INFADMIN","Not Running"
"Protected","SRV-ATMFULL-QA","SRV-ATMFULL-QA.ADBancat.hn","CN=SRV-ATMFULL-QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.12","00-50-56-B0-CC-FB","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS QAS","Online","","2.0.1530","11/16/2018 5:00:06 PM","46129","2","0","1","0","0","3","SRV-ATMFULL-QA\INFADMIN","Not Running"
"Protected","PROCESSMAKERINF","ProcessMakerInfatlan","","","10.128.0.149","00-50-56-B0-EE-91","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","4/10/2019 10:17:32 PM","2.0.1494","3/2/2019 12:15:48 AM","25441","0","0","0","0","0","0","PROCESSMAKERINF\INFADMIN","Not Running"
"Protected","WSCERVECERIA","wsCerveceria.ADBancat.hn","CN=WSCERVECERIA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","192.168.109.104","00-50-56-A8-73-07","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/19/2019 4:37:59 AM","45588","0","0","0","0","0","0","WSCERVECERIA\INFADMIN","Not Running"
"Protected","MAGICINFO","MagicInfo","","","192.168.107.27","00-50-56-B0-F8-88","5-AQT MPT SCB","Microsoft Windows Server 2012 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","4/10/2019 11:14:32 PM","28949","0","0","0","0","0","0","MAGICINFO\BEANARIO","Not Running"
"Protected","TABLEUDES","TableuDes.ADBancat.hn","CN=TABLEUDES, OU=Servidores  red 60 y otros, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.65","00-50-56-B0-AA-2C","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Offline","3/1/2019 9:34:26 PM","2.0.1530","2/26/2019 2:54:14 AM","39735","0","0","0","0","0","0","TABLEUDES\INFADMIN","Not Running"
"Protected","AGBANCATRNS","AGBANCATRNS.ADBancat.hn","CN=AGBANCATRNS, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.246","00-50-56-A8-7D-FF","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:19:14 PM","29672","0","0","1","0","0","1","ADBANCAT\MARAMIREZ.ADMIN,ADBANCAT\SFUNEZ,ADBANCAT\JARIVERA,ADBANCAT\JCOELLO.ADMIN,ADBANCAT\NSANCHEZ,ADBANCAT\WARTEAGA,ADBANCAT\KJGARCIA,ADBANCAT\JNGARCIA,ADBANCAT\MALOPEZM,ADBANCAT\CLANZA","Not Running"
"Protected","Actualizacion","Actualizacion","","","10.128.0.155","00-50-56-A8-51-48","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.4 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/26/2019 2:35:39 PM","8368","0","0","0","0","0","993","ROOT","Not Running"
"Protected","BALANCE-ROL","BALANCE-ROL","","","150.150.6.158","00-50-56-B0-02-3B","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","BASA HN SERVERS DEV","Online","","2.0.1530","3/11/2019 10:46:20 PM","11316","0","0","0","0","0","0","","Not Running"
"Protected","WIN-R6E4R4D8V7E","WIN-R6E4R4D8V7E","","","150.150.6.70","00-50-56-B0-37-FD","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:11:28 PM","61732","0","0","1","0","0","1","WIN-R6E4R4D8V7E\INFADMIN","Not Running"
"Protected","IATGUSRVFEN","IATGUSRVFEN.ADBancat.hn","CN=IATGUSRVFEN, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","150.150.60.250","00-50-56-B0-78-D2","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1510","1/29/2019 9:00:29 AM","12656","0","0","13","16","0","0","ADBANCAT\USRFENIX","Not Running"
"Protected","WIN-4BAWK8W7CD0","WIN-4BAWK8W7CD0","","","150.150.60.196","00-19-B9-B8-DC-6C","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1530","3/24/2019 7:59:21 PM","22500","0","0","1","0","0","0","WIN-4BAWK8W7CD0\INFADMIN","Not Running"
"Protected","sapbwdevbz","sapbwdevbz","","","150.150.70.196","00-50-56-B0-BA-1E","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/19/2019 12:41:02 AM","105594","0","0","0","0","0","0","(UNKNOWN),SAP","Not Running"
"Protected","HNPRDCUMPLIDASH","HNPRDCUMPLIDASH_APP.ADBancat.hn","","","10.128.0.143","00-50-56-A8-CA-24","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/13/2019 4:37:50 AM","51432","3","0","0","0","0","0","HNPRDCUMPLIDASH\INFADMIN","Not Running"
"Protected","SVRAG-BANC","SVRAG-BANC","","","150.150.6.102","00-50-56-B0-41-E8","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS DEV","Online","","2.0.1530","3/6/2019 4:51:24 PM","48424","0","0","1","0","0","0","SVRAG-BANC\INFADMIN","Not Running"
"Protected","VSRVTSTAOLTRN","VSRVTSTAOLTRN","","","150.150.6.4","00-50-56-B0-29-06","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Offline","7/15/2019 10:49:07 AM","2.0.1530","4/23/2019 5:33:46 PM","35859","0","0","0","0","0","0","VSRVTSTAOLTRN\INFADMIN","Not Running"
"Protected","AMDC","AMDC","","","10.128.0.79","00-50-56-B0-E6-ED","5-AQT MPT SCB","Microsoft® Windows Server® 2008 Standard, Service Pack 2","BASA HN SERVERS PRD","Offline","6/19/2019 4:02:31 AM","2.0.1530","11/16/2018 6:46:03 PM","33920","0","0","0","0","0","0","AMDC\INFADMIN","Not Running"
"Protected","SRVSAPFIMPROD","SRVSAPFIMPROD","","","150.150.70.14","00-50-56-B0-FE-38","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Offline","6/12/2019 7:48:45 AM","2.0.1494","10/25/2018 3:30:01 PM","35651","0","0","0","0","0","0","SRVSAPFIMPROD\INFADMIN","Not Running"
"Protected","sybdbacockpit","sybdbacockpit","","","150.150.70.215","00-50-56-B0-7E-FD","5-AQT MPT SCB","SUSE Linux Enterprise Server 12 SP3","BASA HN SERVERS SAP","Offline","5/23/2019 1:15:37 AM","2.0.1530","3/19/2019 3:00:35 AM","109710","0","0","0","0","0","0","ROOT","Not Running"
"Protected","jtar3-01","jtar3-01","","","150.150.60.195","00-0C-29-2B-A7-2E","5-AQT MPT SCB","Red Hat Enterprise Linux Server release 7.5 (Maipo)","BASA HN SERVERS PRD","Online","","2.0.1530","3/20/2019 9:10:37 PM","9432","0","0","0","0","0","55","","Not Running"
"Protected","ACH-P","ACH-P","","","150.150.60.197","00-50-56-B0-35-5A","5-AQT MPT SCB","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","BASA HN SERVERS PRD","Online","","2.0.1510","5/20/2019 3:25:58 AM","14542","0","0","2","0","0","0","ACH-P\OPERADOR","Not Running"
"Protected","DES-CAJA","DES-CAJA","","","150.150.6.76","00-50-56-9A-4D-D1","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:29:35 PM","45547","0","0","1","0","0","0","DES-CAJA\INFADMIN","Not Running"
"Protected","HNDESABAWEB","HNDESABAWEB.ADBancat.hn","CN=HNDESABAWEB, CN=Computers, DC=ADBancat, DC=hn","Domain Computers","150.150.6.35","00-50-56-B0-78-7E","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","BASA HN SERVERS DEV","Offline","6/10/2019 10:54:05 PM","2.0.1530","6/10/2019 3:08:19 PM","48915","0","0","0","0","0","0","HNDESABAWEB\INFADMIN","Not Running"
"Protected","HNPRDSWNTA","HNPRDSWNTA.ADBancat.hn","CN=HNPRDSWNTA, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.146","00-50-56-A8-D8-E6","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","4/22/2019 8:49:08 PM","58118","4","0","0","0","0","0","HNPRDSWNTA\INFADMIN","Not Running"
"Protected","SW-APP-DB-MON","SW-APP-DB-MON","","","10.128.0.32","00-50-56-B0-7A-9D","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Offline","2/11/2019 8:43:05 PM","2.0.1494","10/22/2018 5:58:04 PM","56602","0","0","0","0","0","0","SW-APP-DB-MON\INFADMIN","Not Running"
"Protected","HNPRDABAWEB","HNPRDABAWEB.ADBancat.hn","CN=HNPRDABAWEB, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.60.15","00-50-56-A8-A1-F6","5-AQT MPT SCB","Microsoft Windows Server 2016 Standard","BASA HN SERVERS PRD","Offline","6/11/2019 6:04:32 PM","2.0.1530","6/3/2019 9:37:17 PM","56465","0","0","0","0","0","0","HNPRDABAWEB\ADMINISTRATOR","Not Running"
"Protected","OFFICE365-3","OFFICE365-3.ADBancat.hn","","","150.150.60.17","00-50-56-9A-0D-99","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","7/15/2019 7:33:50 PM","2.0.1494","11/26/2018 10:25:42 PM","36466","0","0","0","0","0","0","OFFICE365-3\INFADMIN","Not Running"
"Protected","VSRVDEVSAPPCM2","vsrvdevsappcm2","","","150.150.70.17","00-50-56-B0-3E-96","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Offline","6/12/2019 4:05:45 AM","2.0.1530","11/26/2018 10:35:57 PM","40688","0","0","1","0","0","0","VSRVDEVSAPPCM2\INFADMIN","Not Running"
"Protected","saperpqasnic","saperpqasnic","","","150.150.70.157","00-50-56-B0-F8-90","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Online","","2.0.1530","3/18/2019 4:22:45 PM","54838","0","0","0","0","0","0","(UNKNOWN),ROOT","Not Running"
"Protected","ICS","ICS","","","10.128.0.94","00-50-56-B0-D9-7A","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Online","","2.0.1530","11/26/2018 10:24:57 PM","58902","0","0","1","0","0","0","ICS\ICSUSER","Not Running"
"Protected","APLICACIONESVAR","AplicacionesVariasQA","","","192.168.109.36","00-50-56-B0-16-39","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","11/16/2018 6:41:48 PM","36819","0","0","1","0","0","3","APLICACIONESVAR\INFADMIN,APLICACIONESVAR\SAP","Not Running"
"Protected","SRV-DESA-GRUP1","SRV-DESA-GRUP1","","","150.150.6.87, 192.168.145.67","00-50-56-B0-0D-27","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS DEV","Online","","2.0.1530","11/26/2018 10:37:23 PM","88771","0","0","2","0","0","0","SRV-DESA-GRUP1\IELVIR,SRV-DESA-GRUP1\INFADMIN","Not Running"
"Protected","SRV-ECMP-ADMIN","SRV-ECMP-ADMIN","","","150.150.70.81, 169.254.56.6","00-50-56-B0-76-73,02-00-4C-4F-4F-50","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS SAP","Offline","2/27/2019 11:52:34 PM","2.0.1494","11/26/2018 10:24:48 PM","32386","0","0","0","0","0","0","SRV-ECMP-ADMIN\OTEXT","Not Running"
"Protected","HNPRDMYSQLCON","HNPRDMYSQLCON.ADBancat.hn","CN=HNPRDMYSQLCON, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.0.34","00-50-56-B0-67-08","5-AQT MPT SCB","Microsoft Windows Server 2012 R2 Standard","BASA HN SERVERS PRD","Online","","2.0.1530","3/14/2019 2:25:29 AM","35096","2","0","0","0","0","0","HNPRDMYSQLCON\INFADMIN","Not Running"
"Protected","slomanlnxprd","slomanlnxprd","","","150.150.70.135","00-50-56-A8-18-9C","5-AQT MPT SCB","SUSE Linux Enterprise Server for SAP Applications 12 SP2","BASA HN SERVERS SAP","Offline","4/8/2019 8:14:19 PM","2.0.1530","3/28/2019 2:43:44 AM","141356","0","0","0","0","3","0","(UNKNOWN),ROOT","Not Running"
"Protected","CERBERUS","Cerberus","","","192.168.107.10","00-50-56-9A-01-16","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS PRD","Offline","11/26/2018 10:52:47 PM","2.0.1494","11/26/2018 10:49:48 PM","616","0","0","0","0","0","0","CERBERUS\INFADMIN","Not Running"
"Protected","VSRVBLZDEVERP","vsrvblzdeverp","","","150.150.70.50","00-50-56-B0-3F-12","5-AQT MPT SCB","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","BASA HN SERVERS SAP","Offline","6/4/2019 4:38:18 AM","2.0.1530","11/26/2018 10:35:06 PM","34560","0","0","1","0","0","0","VSRVBLZDEVERP\DEBADM,VSRVBLZDEVERP\SAP","Not Running"
