"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","State","Policy","OS Version","Offline Date","Agent Version","Zones","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","IP Addresses","MAC Addresses","Last Reported Users","Background Detection"
"Protected","EIBSFIDUAPPDV","EIBSFIDUAPPDV.ADBancat.hn","CN=EIBSFIDUAPPDV, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","3/3/2019 4:44:06 AM","68296","0","0","0","0","0","0","150.150.6.78","00-50-56-B0-8F-6A","EIBSFIDUAPPDV\INFADMIN","Not Running"
"Protected","PROTOCOLOCONCIL","ProtocoloConciliacionesDEV","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS DEV","3/3/2019 4:46:33 AM","30614","0","0","1","0","0","13","150.150.6.89","00-50-56-B0-1C-5F","PROTOCOLOCONCIL\BEANARIO","Not Running"
"Protected","EIBSFIDUDBDV","EIBSFIDUDBDV.ADBancat.hn","CN=EIBSFIDUDBDV, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","3/3/2019 5:11:46 AM","66302","0","0","0","0","0","0","150.150.6.93","00-50-56-B0-0C-A0","EIBSFIDUDBDV\INFADMIN","Not Running"
"Protected","SWIFT-HARD","swift-hard.ADSwift.hn","CN=SWIFT-HARD, OU=Domain Controllers, DC=ADSwift, DC=hn","Domain Controllers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","3/4/2019 11:16:32 PM","38453","0","0","0","0","0","0","150.150.6.36","00-50-56-B0-D8-41","ADSWIFT\SWIFT","Not Running"
"Protected","ITGUAPPBK2","ITGUAPPBK2.ADBancat.hn","CN=ITGUAPPBK2, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","","Offline","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","6/24/2019 7:56:58 PM","2.0.1494","Agent Update 1530, BASA HN INFATLAN TGU, BASA HN SERVERS QAS","1/18/2019 3:02:27 PM","85110","0","0","13","0","0","0","150.150.10.200","00-50-56-B0-5D-CF","ITGUAPPBK2\INFADMIN","Not Running"
"Protected","SVRAG-BANC","SVRAG-BANC","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS DEV","3/6/2019 4:51:24 PM","47515","0","0","1","0","0","0","150.150.6.102","00-50-56-B0-41-E8","SVRAG-BANC\INFADMIN","Not Running"
"Protected","BALANCE-ROL","BALANCE-ROL","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/11/2019 10:46:20 PM","11316","0","0","0","0","0","0","150.150.6.158","00-50-56-B0-02-3B","","Not Running"
"Protected","JTDB01-ROL","JTDB01-ROL","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/11/2019 10:54:43 PM","11390","0","0","0","1","0","0","150.150.6.159","00-50-56-B0-8F-FC","","Not Running"
"Protected","SJTROLESWAP","SJTROLESWAP","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/11/2019 11:00:09 PM","11402","0","0","0","0","0","0","150.150.6.177","00-50-56-B0-63-16","","Not Running"
"Protected","JTellerSAP","JTellerSAP","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","","2.0.1530","BASA HN SERVERS DEV","3/11/2019 11:06:22 PM","10342","0","0","0","0","0","0","150.150.6.45","00-50-56-B0-B7-A9","ROOT","Not Running"
"Protected","jtellerdev","jtellerdev","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/11/2019 11:10:45 PM","17243","0","0","1","0","0","0","10.32.0.2, 150.150.6.58, 172.17.0.1","00-50-56-B0-57-6C,02-42-04-84-10-6E,E2-1B-DD-2C-7A-D5","ROOT,AHENRIQUEZ2","Not Running"
"Protected","JTellerDesa01","JTellerDesa01","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","","2.0.1530","BASA HN SERVERS DEV","3/11/2019 11:13:58 PM","10220","0","0","0","0","0","0","150.150.6.83","00-50-56-9A-5D-24","ROOT","Not Running"
"Protected","sjtreg01-db.bancatlan.hn","sjtreg01-db.bancatlan.hn","","","Offline","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","7/8/2019 4:21:18 PM","2.0.1530","BASA HN SERVERS DEV, BASA HN SERVERS PRD","3/11/2019 11:17:44 PM","12211","0","0","0","0","0","0","150.150.60.225","00-50-56-9A-2A-28","","Not Running"
"Protected","GXSERVER","GXSERVER.ADBancat.hn","CN=GXSERVER, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","3/14/2019 8:07:33 PM","74978","0","0","0","0","0","0","150.150.6.54","00-50-56-B0-E4-1E","GXSERVER\INFADMIN","Not Running"
"Protected","LICENCIASGX","LICENCIASGX.ADBancat.hn","CN=LICENCIASGX, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN INFATLAN TGU, BASA HN SERVERS QAS","3/14/2019 8:08:50 PM","46905","0","0","0","0","0","0","150.150.10.201","00-50-56-B0-DD-A8","LICENCIASGX\INFADMIN","Not Running"
"Protected","ServBASA","ServBASA","","","Online","5-AQT MPT SCB + Optics","CentOS Linux release 7.6.1810 (Core)","","2.0.1530","BASA HN SERVERS DEV","3/14/2019 10:28:59 PM","16959","0","0","1","0","0","0","150.150.6.97","00-50-56-B0-19-2A","","Not Running"
"Protected","VSRV-CERTIFICA","VSRV-CERTIFICA","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS QAS","3/18/2019 5:15:21 PM","57571","0","0","1","0","0","0","10.128.254.11","00-50-56-9A-00-0E","VSRV-CERTIFICA\INFADMIN","Not Running"
"Protected","DESAGRUP3","DesaGrup3","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS QAS","3/18/2019 5:44:54 PM","30248","0","0","1","0","0","0","10.128.254.32","00-50-56-B0-D9-F6","DESAGRUP3\INFADMIN","Not Running"
"Unsafe","LANSWEEPER","LANSWEEPER","","","Offline","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","4/12/2019 9:18:08 PM","2.0.1530","BASA HN INFATLAN TGU, BASA HN SERVERS DEV, BASA HN SERVERS PRD, BASA HN SERVERS SAP","3/13/2019 4:41:44 AM","38962","0","2","1","0","0","0","10.128.0.153, 150.150.6.22, 150.150.7.14, 150.150.10.172, 150.150.52.14, 150.150.60.38, 150.150.60.239, 150.150.70.29, 192.168.109.76, 192.168.145.69","00-50-56-A8-21-25,00-50-56-A8-45-54,00-50-56-A8-8D-A6,00-50-56-A8-A9-82,00-50-56-A8-8B-80,00-50-56-A8-B2-0C,00-50-56-A8-B9-7B,00-50-56-A8-E5-92,00-50-56-A8-C0-51","LANSWEEPER\INFADMIN","Not Running"
"Protected","redhatvirtwho","redhatvirtwho","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.4 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/12/2019 10:10:30 PM","8440","0","0","0","0","0","47","192.168.145.62","00-50-56-A8-C9-A7","ROOT","Not Running"
"Protected","Market","Market","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS DEV, BASA HN SERVERS QAS","3/12/2019 10:47:35 PM","8571","0","0","0","0","0","0","10.128.254.37","00-50-56-A8-80-AE","ROOT","Not Running"
"Protected","incidentebackoffice","incidentebackoffice","","","Offline","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.6 (Maipo)","5/13/2019 8:50:28 PM","2.0.1530","BASA HN SERVERS DEV, BASA HN SERVERS QAS","3/12/2019 10:50:04 PM","17710","0","0","0","0","0","130","10.128.254.53","00-50-56-B0-0C-97","ROOT","Not Running"
"Protected","convenios","convenios","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/26/2019 4:38:21 PM","9197","0","0","0","0","0","153","150.150.6.198","00-50-56-A8-FD-6D","ROOT,BEANARIO","Not Running"
"Protected","LibroquejaDigitalQA","LibroquejaDigitalQA","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.6 (Maipo)","","2.0.1530","BASA HN SERVERS PRD, BASA HN SERVERS QAS","3/28/2019 3:16:34 PM","8861","0","0","0","0","0","418","10.128.254.50","00-50-56-B0-D4-A8","ROOT,LIBRO","Not Running"
"Protected","cylance_prueba","cylance_prueba","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.4 (Maipo)","","2.0.1530","BASA HN SERVERS DEV, PRUEBA","3/7/2019 5:17:27 PM","4151","0","0","0","0","0","50","150.150.6.186","00-50-56-A8-A7-66","","Not Running"
"Protected","JTDB01-LAB1","JTDB01-LAB1","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/27/2019 11:48:04 PM","10363","0","0","0","1","0","49","150.150.6.155","00-50-56-A8-BE-99","","Not Running"
"Protected","Actclibeanario","Actclibeanario","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","3/29/2019 11:19:13 PM","12004","0","0","0","0","0","180","150.150.6.162","00-50-56-B0-2D-BE","ROOT","Not Running"
"Protected","QFLOW-SMS","Qflow-SMS.ADBancat.hn","CN=QFLOW-SMS, CN=Computers, DC=ADBancat, DC=hn","","Offline","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","4/10/2019 5:51:03 PM","2.0.1530","BASA HN SERVERS QAS","4/10/2019 5:05:09 PM","27085","0","0","0","0","0","0","10.128.254.81","00-50-56-A8-12-6E","QFLOW-SMS\INFADMIN","Not Running"
"Protected","QFLOW-SMSQAS","Qflow-SMSQAS.ADBancat.hn","CN=QFLOW-SMSQAS, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","","2.0.1530","BASA HN SERVERS QAS","4/10/2019 7:55:23 PM","35147","0","0","0","0","0","0","10.128.254.81","00-50-56-B0-BB-13","QFLOW-SMSQAS\INFADMIN","Not Running"
"Protected","SRVV-APPEXT","SRVV-APPEXT","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","4/22/2019 5:51:45 PM","61309","0","0","1","0","0","0","150.150.6.10","00-50-56-B0-CA-1B","SRVV-APPEXT\INFADMIN","Not Running"
"Protected","SRVV-CERTAPPEXT","SRVV-CERTAPPEXT","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","4/22/2019 6:00:05 PM","74989","0","0","1","0","0","0","150.150.6.12","00-50-56-B0-1E-AC","SRVV-CERTAPPEXT\JCRIVERA","Not Running"
"Protected","SRV-UNISA","SRV-UNISA","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","4/22/2019 6:25:16 PM","48863","0","0","1","0","0","0","150.150.6.129","00-50-56-B0-84-9B","SRV-UNISA\INFADMIN","Not Running"
"Protected","SRVV-CERTAPPINT","SRVV-CERTAPPINT","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","4/22/2019 9:08:58 PM","63022","0","0","1","0","0","0","150.150.6.13","00-50-56-B0-42-FC","SRVV-CERTAPPINT\INFADMIN","Not Running"
"Protected","VSRV-WEBSERDES","VSRV-WEBSERDES","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","4/22/2019 10:22:07 PM","51177","0","0","1","0","0","0","150.150.6.27","00-50-56-B0-7D-88","VSRV-WEBSERDES\INFADMIN","Not Running"
"Protected","VSRVDESSQL","VSRVDESSQL","","","Offline","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","7/2/2019 7:48:27 PM","2.0.1530","BASA HN SERVERS DEV","4/22/2019 10:42:44 PM","0","0","0","0","0","0","0","150.150.6.17","00-50-56-B0-9F-D9","VSRVDESSQL\INFADMIN","Not Running"
"Protected","SRVDES-WEBSOCK","SRVDES-WEBSOCK","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","","2.0.1530","BASA HN SERVERS DEV","4/22/2019 11:28:50 PM","61787","0","0","1","0","0","0","150.150.6.28","00-50-56-B0-AC-4B","SRVDES-WEBSOCK\INFADMIN","Not Running"
"Protected","localhost.localdomain","localhost.localdomain","","","Online","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","","2.0.1530","BASA HN SERVERS DEV","4/29/2019 10:15:00 PM","10052","0","0","0","0","0","144","150.150.6.63","00-50-56-A8-29-0F","","Not Running"
"Protected","HNDEVOCBRETAIL","HNDEVOCBRETAIL.ADBancat.hn","CN=HNDEVOCBRETAIL, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","4/16/2019 2:42:28 PM","56834","0","0","0","0","0","0","150.150.6.48","00-50-56-B0-CF-24","HNDEVOCBRETAIL\OCBSP05,HNDEVOCBRETAIL\INFADMIN","Not Running"
"Protected","HNDEVOCBEMP","HNDEVOCBEMP.ADBancat.hn","CN=HNDEVOCBEMP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","4/16/2019 3:06:25 PM","55115","0","0","0","0","0","0","150.150.6.49","00-50-56-B0-D9-EC","HNDEVOCBEMP\INFADMIN,HNDEVOCBEMP\OCBSP05","Not Running"
"Protected","VSRVTSTAOLTRN","VSRVTSTAOLTRN","","","Offline","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","7/8/2019 11:22:23 AM","2.0.1530","BASA HN SERVERS DEV","4/23/2019 5:33:46 PM","35859","0","0","0","0","0","0","150.150.6.4","00-50-56-B0-29-06","VSRVTSTAOLTRN\INFADMIN","Not Running"
"Protected","SRVDES-AOL-CER","SRVDES-AOL-CER.ADBancat.hn","CN=SRVDES-AOL-CER, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS DEV","5/8/2019 5:32:22 PM","98511","0","0","1","0","0","0","150.150.6.14","00-50-56-B0-93-B4","SRVDES-AOL-CER\OPERADOR","Not Running"
"Protected","HNQASTRAEMP_APP","HNQASTRAEMP_APP","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","","2.0.1530","BASA HN SERVERS PRD, BASA HN SERVERS QAS","5/15/2019 6:08:34 AM","53402","0","0","1","0","0","0","10.128.254.60","00-50-56-A8-D3-2D","HNQASTRAEMP_APP\OPERADOR,HNQASTRAEMP_APP\INFADMIN","Not Running"
"Protected","SRV-TGU-TR1","srv-tgu-tr1","","","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS DEV","5/20/2019 4:05:41 AM","116652","0","0","1","0","0","0","150.150.6.15","00-50-56-B0-4A-62","SRV-TGU-TR1\OPERADOR","Not Running"
"Protected","DEV-TRAN-KIOSK","DEV-TRAN-KIOSK","","","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS DEV","5/21/2019 9:15:07 AM","11010","0","0","1","0","0","0","150.150.6.130","00-50-56-B0-4C-74","DEV-TRAN-KIOSK\INFADMIN","Not Running"
"Protected","HNDEVAOLPAG","HNDEVAOLPAG.ADBancat.hn","CN=HNDEVAOLPAG, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS DEV","5/21/2019 5:45:39 PM","99936","0","0","1","0","0","0","150.150.6.16","00-50-56-B0-18-E5","HNDEVAOLPAG\OPERADOR","Not Running"
"Protected","HNQASAOLPAG","HNQASAOLPAG.ADBancat.hn","CN=HNQASAOLPAG, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS QAS","5/21/2019 5:48:05 PM","71114","0","0","1","0","0","0","10.128.254.16","00-50-56-B0-66-8A","HNQASAOLPAG\OPERADOR","Not Running"
"Protected","ADMIN-EA84BCCAD","admin-ea84bccad","","","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS DEV","5/21/2019 9:33:32 PM","87292","0","0","2","0","0","0","150.150.6.3","00-50-56-B0-15-6C","ADMIN-EA84BCCAD\OPERADOR,ADMIN-EA84BCCAD\JAMARTINEZM","Not Running"
"Protected","HNDESBANCAEMPRE","HNDESBANCAEMPRESAOCB_APP1.ADBancat.hn","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/3/2019 2:52:17 PM","51200","0","0","0","0","0","0","150.150.6.59","00-50-56-B0-AA-1E","ADBANCAT\LMURILLO,ADBANCAT\COVIEDO,ADBANCAT\LMURILLO.ADMIN,HNDESBANCAEMPRE\INFADMIN","Not Running"
"Protected","HNDESBEOCB_APP2","HNDESBEOCB_APP2.ADBancat.hn","CN=HNDESBEOCB_APP2, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/3/2019 5:01:53 PM","49945","0","0","0","0","0","0","150.150.6.67","00-50-56-B0-5C-89","HNDESBEOCB_APP2\INFADMIN","Not Running"
"Protected","HNQASBPOCBCNT_A","HNQASBPOCBCNT_APP1.ADBancat.hn","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS QAS","6/3/2019 6:06:08 PM","45989","0","0","0","0","0","0","10.128.254.61","00-50-56-B0-A7-50","HNQASBPOCBCNT_A\INFADMIN","Not Running"
"Protected","HNQASBPOCB_APP1","HNQASBPOCB_APP1.ADBancat.hn","CN=HNQASBPOCB_APP1, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS QAS","6/3/2019 6:14:43 PM","49657","0","0","0","0","0","0","10.128.254.62","00-50-56-B0-2D-0C","HNQASBPOCB_APP1\INFADMIN","Not Running"
"Protected","HNQASBEOCBCNT_A","HNQASBEOCBCNT_APP.ADBancat.hn","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS QAS","6/3/2019 7:27:17 PM","49438","0","0","0","0","0","0","10.128.254.64","00-50-56-B0-A5-84","HNQASBEOCBCNT_A\INFADMIN","Not Running"
"Protected","HNQASBEOCB_APP","HNQASBEOCB_APP.ADBancat.hn","CN=HNQASBEOCB_APP, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS QAS","6/3/2019 7:38:14 PM","46091","0","0","0","0","0","0","10.128.254.63","00-50-56-B0-F4-5D","HNQASBEOCB_APP\INFADMIN","Not Running"
"Protected","HNDESTEMCORE_AP","HNDESTEMCORE_APP.ADBancat.hn","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/3/2019 8:21:46 PM","46032","0","0","0","0","0","0","150.150.6.113","00-50-56-B0-FB-F7","HNDESTEMCORE_AP\INFADMIN","Not Running"
"Protected","HNPRDFILESERVER","HNPRDFILESERVERTI_APP.ADBancat.hn","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS PRD","5/27/2019 5:55:13 PM","48670","0","0","0","0","0","0","10.128.0.80","00-50-56-A8-60-D5","HNPRDFILESERVER\INFADMIN,ADBANCAT\LMIRON","Not Running"
"Protected","SRVQAS-AOL-CER","SRVQAS-AOL-CER.ADBancat.hn","CN=SRVQAS-AOL-CER, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS QAS","5/19/2019 3:49:02 PM","71929","0","0","1","0","0","0","10.128.254.10","00-50-56-9A-4F-2F","SRVQAS-AOL-CER\OPERADOR","Not Running"
"Protected","SRVDES-AOLCER","SRVDES-AOLCER","","","Online","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","","2.0.1530","BASA HN SERVERS DEV","5/20/2019 12:57:01 AM","36307","0","0","1","0","0","0","150.150.6.94","00-50-56-B0-A4-5E","SRVDES-AOL-CER\OPERADOR","Not Running"
"Protected","HNSBXOCBDB","HNSBXOCBDB.ADBancat.hn","CN=HNSBXOCBDB, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/5/2019 7:50:23 AM","44209","0","0","0","0","0","0","150.150.6.18","00-50-56-B0-55-36","HNSBXOCBDB\OCBSP05,HNSBXOCBDB\INFADMIN","Not Running"
"Protected","HNSBXOCBPER","HNSBXOCBPER.ADBancat.hn","CN=HNSBXOCBPER, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/5/2019 8:32:30 AM","42950","0","0","0","0","0","0","150.150.6.23","00-50-56-B0-55-C0","HNSBXOCBPER\OCBSP05,HNSBXOCBPER\INFADMIN","Not Running"
"Protected","SADESOCBSP05_AP","SADESOCBSP05_APP.ADBancat.hn","","","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/7/2019 4:59:27 PM","53638","0","0","0","0","0","0","150.150.6.184","00-50-56-B0-FE-68","SADESOCBSP05_AP\OCBSP05,ADBANCAT\OCBUSERADMIN","Not Running"
"Protected","SADESOCBSP05_DB","SADESOCBSP05_DB.ADBancat.hn","CN=SADESOCBSP05_DB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/7/2019 5:07:40 PM","50034","0","0","0","0","0","0","150.150.6.185","00-50-56-B0-CB-25","SADESOCBSP05_DB\OCBSP05","Not Running"
"Protected","HNDESABAPROC","HNDESABAPROC.ADBancat.hn","CN=HNDESABAPROC, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","Online","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","","2.0.1530","BASA HN SERVERS DEV","6/7/2019 10:41:15 PM","51431","0","0","0","0","0","0","150.150.6.35","00-50-56-B0-E0-8A","HNDESABAPROC\ADMINISTRATOR","Not Running"
