"Unsafe/Protected","Name","DNS Name","Distinguished Name","Member of","IP Addresses","MAC Addresses","Agent Version","Policy","OS Version","State","Zones","Offline Date","Added","Files Analyzed","Script Control","Unsafe","Quarantined","Waived","Abnormal","Exploit Attempts","Last Reported Users","Background Detection"
"Protected","DATAQUALITY","DataQuality","","","150.150.6.171","00-50-56-B0-BE-1D","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","Offline","BASA HN SERVERS DEV","3/18/2019 5:48:00 PM","3/3/2019 3:30:58 AM","62518","0","0","0","0","0","0","DATAQUALITY\INFADMIN","Not Running"
"Protected","POWERCENTER","PowerCenter","","","150.150.6.172","00-50-56-B0-51-79","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","Offline","BASA HN SERVERS DEV","3/19/2019 3:34:20 PM","3/3/2019 3:35:06 AM","60345","0","0","0","0","0","0","POWERCENTER\INFADMIN","Not Running"
"Protected","DB_TEMP","DB_Temp","","","150.150.6.173","00-50-56-B0-76-35","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","Offline","BASA HN SERVERS DEV","3/19/2019 8:05:45 PM","3/3/2019 3:38:16 AM","55763","0","0","0","0","0","0","DB_TEMP\INFADMIN","Not Running"
"Protected","HNDESREMMG_APP","HNDESREMMG_APP.ADBancat.hn","","","150.150.6.24","00-50-56-B0-CE-75","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS DEV","","3/3/2019 3:44:04 AM","32240","0","0","1","0","0","7","HNDESREMMG_APP\IOSORIO","Not Running"
"Protected","VSRV-APPINTDES","VSRV-APPINTDES","","","150.150.6.46","00-50-56-B0-F2-3A","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","3/3/2019 4:16:39 AM","51418","0","0","1","0","0","0","VSRV-APPINTDES\INFADMIN","Not Running"
"Protected","HNDESENTRUST_AP","HNDESENTRUST_APP.ADBancat.hn","","","150.150.6.56","00-50-56-B0-94-EF","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS DEV","","3/3/2019 4:28:14 AM","41988","0","0","0","0","0","26","HNDESENTRUST_AP\INFADMIN","Not Running"
"Protected","DEVSISTEMANOTIF","DevSistemaNotificaciones364","","","150.150.6.71","00-50-56-B0-72-B9","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS DEV","","3/3/2019 4:32:16 AM","29194","0","0","1","0","0","3","DEVSISTEMANOTIF\INFADMIN","Not Running"
"Protected","EIBSFIDUAPPDV","EIBSFIDUAPPDV.ADBancat.hn","CN=EIBSFIDUAPPDV, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.78","00-50-56-B0-8F-6A","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","3/3/2019 4:44:06 AM","69138","0","0","0","0","0","0","EIBSFIDUAPPDV\INFADMIN","Not Running"
"Protected","DEVPROTOCOLOCON","DEVProtocoloConciliaciones.ADBancat.hn","","","150.150.6.89","00-50-56-B0-1C-5F","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS DEV","","3/3/2019 4:46:33 AM","34953","0","0","1","0","0","15","DEVPROTOCOLOCON\BEANARIO","Not Running"
"Protected","EIBSFIDUDBDV","EIBSFIDUDBDV.ADBancat.hn","CN=EIBSFIDUDBDV, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.93","00-50-56-B0-0C-A0","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS DEV","8/6/2019 8:43:13 PM","3/3/2019 5:11:46 AM","67084","0","0","0","0","0","0","EIBSFIDUDBDV\INFADMIN","Not Running"
"Protected","SWIFT-HARD","swift-hard.ADSwift.hn","CN=SWIFT-HARD, OU=Domain Controllers, DC=ADSwift, DC=hn","Domain Controllers","150.150.6.36","00-50-56-B0-D8-41","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","3/4/2019 11:16:32 PM","39652","0","0","0","0","0","0","ADSWIFT\SWIFT","Not Running"
"Protected","cylance_prueba","cylance_prueba","","","150.150.6.186","00-50-56-A8-A7-66","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.4 (Maipo)","Online","BASA HN SERVERS DEV, PRUEBA","","3/7/2019 5:17:27 PM","4151","0","0","0","0","0","50","","Not Running"
"Protected","BALANCE-ROL","BALANCE-ROL","","","150.150.6.158","00-50-56-B0-02-3B","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Online","BASA HN SERVERS DEV","","3/11/2019 10:46:20 PM","11316","0","0","0","0","0","0","","Not Running"
"Protected","JTDB01-ROL","JTDB01-ROL","","","150.150.6.159","00-50-56-B0-8F-FC","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Offline","BASA HN SERVERS DEV","7/23/2019 5:16:55 AM","3/11/2019 10:54:43 PM","11390","0","0","0","1","0","0","","Not Running"
"Protected","SJTROLESWAP","SJTROLESWAP","","","150.150.6.177","00-50-56-B0-63-16","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Online","BASA HN SERVERS DEV","","3/11/2019 11:00:09 PM","11402","0","0","0","0","0","0","","Not Running"
"Protected","JTellerSAP","JTellerSAP","","","150.150.6.45","00-50-56-B0-B7-A9","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","Online","BASA HN SERVERS DEV","","3/11/2019 11:06:22 PM","10342","0","0","0","0","0","0","","Not Running"
"Protected","jtellerdev","jtellerdev","","","10.32.0.2, 150.150.6.58","00-50-56-B0-57-6C,E2-1B-DD-2C-7A-D5","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","Online","BASA HN SERVERS DEV","","3/11/2019 11:10:45 PM","17590","0","0","1","0","0","0","AHENRIQUEZ2","Not Running"
"Protected","JTellerDesa01","JTellerDesa01","","","150.150.6.83","00-50-56-9A-5D-24","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","Online","BASA HN SERVERS DEV","","3/11/2019 11:13:58 PM","10220","0","0","0","0","0","0","ROOT","Not Running"
"Protected","sjtreg01-db.bancatlan.hn","sjtreg01-db.bancatlan.hn","","","150.150.60.225","00-50-56-9A-2A-28","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 6.5 (Santiago)","Offline","BASA HN SERVERS DEV, BASA HN SERVERS PRD","7/25/2019 5:36:31 PM","3/11/2019 11:17:44 PM","12211","0","0","0","0","0","0","","Not Running"
"Protected","redhatvirtwho","redhatvirtwho","","","192.168.145.62","00-50-56-A8-C9-A7","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.4 (Maipo)","Online","BASA HN SERVERS DEV","","3/12/2019 10:10:30 PM","8440","0","0","0","0","0","47","ROOT","Not Running"
"Protected","Market","Market","","","10.128.254.37","00-50-56-A8-80-AE","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","Online","BASA HN SERVERS DEV, BASA HN SERVERS QAS","","3/12/2019 10:47:35 PM","8571","0","0","0","0","0","0","ROOT","Not Running"
"Protected","incidentebackoffice","incidentebackoffice","","","10.128.254.53","00-50-56-B0-0C-97","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.6 (Maipo)","Offline","BASA HN SERVERS DEV, BASA HN SERVERS QAS","5/13/2019 8:50:28 PM","3/12/2019 10:50:04 PM","17710","0","0","0","0","0","130","ROOT","Not Running"
"Protected","GXSERVER","GXSERVER.ADBancat.hn","CN=GXSERVER, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.54","00-50-56-B0-E4-1E","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","3/14/2019 8:07:33 PM","83121","0","0","0","0","0","0","GXSERVER\INFADMIN","Not Running"
"Protected","LICENCIASGX","LICENCIASGX.ADBancat.hn","CN=LICENCIASGX, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.10.201","00-50-56-B0-DD-A8","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN INFATLAN TGU, BASA HN SERVERS QAS","","3/14/2019 8:08:50 PM","48362","0","0","0","0","0","0","LICENCIASGX\INFADMIN","Not Running"
"Protected","ServBASA","ServBASA","","","150.150.6.97","00-50-56-B0-19-2A","2.0.1530","5-AQT MPT SCB + Optics","CentOS Linux release 7.6.1810 (Core)","Online","BASA HN SERVERS DEV","","3/14/2019 10:28:59 PM","16959","0","0","1","0","0","0","ROOT","Not Running"
"Protected","VSRV-CERTIFICA","VSRV-CERTIFICA.ADBancat.hn","CN=VSRV-CERTIFICA, OU=Produccion, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.11","00-50-56-9A-00-0E","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS QAS","","3/18/2019 5:15:21 PM","67825","1","0","1","0","0","0","VSRV-CERTIFICA\INFADMIN","Not Running"
"Protected","DESAGRUP3","DesaGrup3","","","10.128.254.32","00-50-56-B0-D9-F6","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","Online","BASA HN SERVERS QAS","","3/18/2019 5:44:54 PM","30621","0","0","1","0","0","0","DESAGRUP3\INFADMIN","Not Running"
"Protected","convenios","convenios","","","150.150.6.198","00-50-56-A8-FD-6D","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","Online","BASA HN SERVERS DEV","","3/26/2019 4:38:21 PM","9197","0","0","0","0","0","153","ROOT,BEANARIO","Not Running"
"Protected","JTDB01-LAB1","JTDB01-LAB1","","","150.150.6.155","00-50-56-A8-BE-99","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Online","BASA HN SERVERS DEV","","3/27/2019 11:48:04 PM","10363","0","0","0","1","0","49","ROOT","Not Running"
"Protected","SVRAG-BANC","SVRAG-BANC","","","150.150.6.102","00-50-56-B0-41-E8","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS DEV","","3/6/2019 4:51:24 PM","50097","0","0","1","0","0","0","SVRAG-BANC\INFADMIN","Not Running"
"Protected","LibroquejaDigitalQA","LibroquejaDigitalQA","","","10.128.254.50","00-50-56-B0-D4-A8","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.6 (Maipo)","Online","BASA HN SERVERS PRD, BASA HN SERVERS QAS","","3/28/2019 3:16:34 PM","8861","0","0","0","0","0","418","ROOT","Not Running"
"Protected","Actclibeanario","Actclibeanario","","","150.150.6.162","00-50-56-B0-2D-BE","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.5 (Maipo)","Online","BASA HN SERVERS DEV","","3/29/2019 11:19:13 PM","12004","0","0","0","0","0","180","ROOT","Not Running"
"Protected","QFLOW-SMS","Qflow-SMS.ADBancat.hn","CN=QFLOW-SMS, CN=Computers, DC=ADBancat, DC=hn","","10.128.254.81","00-50-56-A8-12-6E","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","Offline","BASA HN SERVERS QAS","4/10/2019 5:51:03 PM","4/10/2019 5:05:09 PM","27085","0","0","0","0","0","0","QFLOW-SMS\INFADMIN","Not Running"
"Protected","QFLOW-SMSQAS","Qflow-SMSQAS.ADBancat.hn","CN=QFLOW-SMSQAS, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.81","00-50-56-B0-BB-13","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 R2 Standard","Online","BASA HN SERVERS QAS","","4/10/2019 7:55:23 PM","56223","0","0","0","0","0","0","QFLOW-SMSQAS\INFADMIN","Not Running"
"Protected","HNDEVOCBRETAIL","HNDEVOCBRETAIL.ADBancat.hn","CN=HNDEVOCBRETAIL, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.48","00-50-56-B0-CF-24","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","4/16/2019 2:42:28 PM","58333","0","0","0","0","0","0","HNDEVOCBRETAIL\OCBSP05,HNDEVOCBRETAIL\INFADMIN","Not Running"
"Protected","HNDEVOCBEMP","HNDEVOCBEMP.ADBancat.hn","CN=HNDEVOCBEMP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.49","00-50-56-B0-D9-EC","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","4/16/2019 3:06:25 PM","56846","0","0","0","0","0","0","HNDEVOCBEMP\OCBSP05,HNDEVOCBEMP\INFADMIN","Not Running"
"Protected","SRVV-APPEXT","SRVV-APPEXT","","","150.150.6.10","00-50-56-B0-CA-1B","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","4/22/2019 5:51:45 PM","64379","0","0","1","0","0","0","SRVV-APPEXT\INFADMIN","Not Running"
"Protected","SRVV-CERTAPPEXT","SRVV-CERTAPPEXT","","","150.150.6.12","00-50-56-B0-1E-AC","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","4/22/2019 6:00:05 PM","79462","0","0","1","0","0","0","SRVV-CERTAPPEXT\JCRIVERA","Not Running"
"Protected","SRV-UNISA","SRV-UNISA","","","150.150.6.129","00-50-56-B0-84-9B","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","4/22/2019 6:25:16 PM","49182","0","0","1","0","0","0","SRV-UNISA\INFADMIN","Not Running"
"Protected","SRVV-CERTAPPINT","SRVV-CERTAPPINT","","","150.150.6.13","00-50-56-B0-42-FC","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","4/22/2019 9:08:58 PM","66200","0","0","1","0","0","0","SRVV-CERTAPPINT\INFADMIN","Not Running"
"Protected","VSRV-WEBSERDES","VSRV-WEBSERDES","","","150.150.6.27","00-50-56-B0-7D-88","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","4/22/2019 10:22:07 PM","54531","0","0","1","0","0","0","VSRV-WEBSERDES\INFADMIN","Not Running"
"Protected","VSRVDESSQL","VSRVDESSQL","","","150.150.6.17","00-50-56-B0-9F-D9","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","4/22/2019 10:42:44 PM","50431","0","0","1","0","0","0","VSRVDESSQL\INFADMIN","Not Running"
"Protected","SRVDES-WEBSOCK","SRVDES-WEBSOCK.ADBancat.hn","CN=SRVDES-WEBSOCK, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.28","00-50-56-B0-AC-4B","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Online","BASA HN SERVERS DEV","","4/22/2019 11:28:50 PM","65643","0","0","1","0","0","0","SRVDES-WEBSOCK\INFADMIN","Not Running"
"Protected","localhost.localdomain","localhost.localdomain","","","150.150.6.63","00-50-56-A8-29-0F","2.0.1530","5-AQT MPT SCB + Optics","Red Hat Enterprise Linux Server release 7.1 (Maipo)","Online","BASA HN SERVERS DEV","","4/29/2019 10:15:00 PM","10052","0","0","0","0","0","144","","Not Running"
"Protected","VSRVTSTAOLTRN","VSRVTSTAOLTRN","","","150.150.6.4","00-50-56-B0-29-06","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2008 R2 Standard, Service Pack 1","Offline","BASA HN SERVERS DEV","8/14/2019 9:10:17 AM","4/23/2019 5:33:46 PM","35876","0","0","0","0","0","0","VSRVTSTAOLTRN\INFADMIN","Not Running"
"Protected","SRVDES-AOL-CER","SRVDES-AOL-CER.ADBancat.hn","CN=SRVDES-AOL-CER, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.14","00-50-56-B0-93-B4","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Offline","BASA HN SERVERS DEV","7/23/2019 4:17:35 AM","5/8/2019 5:32:22 PM","98530","0","0","1","0","0","0","SRVDES-AOL-CER\IOSORIO","Not Running"
"Protected","HNQASTRAEMP_APP","HNQASTRAEMP_APP","","","10.128.254.60","00-50-56-A8-D3-2D","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2012 Standard","Offline","BASA HN SERVERS PRD, BASA HN SERVERS QAS","7/12/2019 4:20:59 AM","5/15/2019 6:08:34 AM","53408","0","0","1","0","0","0","HNQASTRAEMP_APP\OPERADOR,HNQASTRAEMP_APP\INFADMIN","Not Running"
"Protected","SRVQAS-AOL-CER","SRVQAS-AOL-CER.ADBancat.hn","","","10.128.254.10","00-50-56-9A-4F-2F","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS QAS","","5/19/2019 3:49:02 PM","72027","0","0","1","0","0","0","SRVQAS-AOL-CER\OPERADOR,NT AUTHORITY\NETWORK SERVICE","Not Running"
"Protected","SRVDES-AOLCER","SRVDES-AOLCER.ADBancat.hn","CN=SRVDES-AOLCER, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.94","00-50-56-B0-A4-5E","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS DEV","","5/20/2019 12:57:01 AM","36385","0","0","1","0","0","0","SRVDES-AOLCER\OPERADOR","Not Running"
"Protected","SRV-TGU-TR1","srv-tgu-tr1","","","150.150.6.15","00-50-56-B0-4A-62","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Offline","BASA HN SERVERS DEV","8/19/2019 5:53:53 PM","5/20/2019 4:05:41 AM","116700","0","0","1","0","0","0","SRV-TGU-TR1\OPERADOR","Not Running"
"Protected","DEV-TRAN-KIOSK","DEV-TRAN-KIOSK","","","150.150.6.130","00-50-56-B0-4C-74","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Online","BASA HN SERVERS DEV","","5/21/2019 9:15:07 AM","11044","0","0","1","0","0","0","DEV-TRAN-KIOSK\INFADMIN","Not Running"
"Protected","HNDEVAOLPAG","HNDEVAOLPAG.ADBancat.hn","CN=HNDEVAOLPAG, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.16","00-50-56-B0-18-E5","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Offline","BASA HN SERVERS DEV","7/23/2019 5:15:53 AM","5/21/2019 5:45:39 PM","99943","0","0","1","0","0","0","HNDEVAOLPAG\OPERADOR","Not Running"
"Protected","HNQASAOLPAG","HNQASAOLPAG.ADBancat.hn","CN=HNQASAOLPAG, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.16","00-50-56-B0-66-8A","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Enterprise Edition, Service Pack 2","Online","BASA HN SERVERS QAS","","5/21/2019 5:48:05 PM","71207","0","0","1","0","0","0","HNQASAOLPAG\OPERADOR","Not Running"
"Protected","ADMIN-EA84BCCAD","admin-ea84bccad","","","150.150.6.3","00-50-56-B0-15-6C","2.0.1530","5-AQT MPT SCB + Optics","Microsoft(R) Windows(R) Server 2003, Standard Edition, Service Pack 2","Offline","BASA HN SERVERS DEV","8/19/2019 5:52:46 PM","5/21/2019 9:33:32 PM","87489","0","0","2","0","0","0","ADMIN-EA84BCCAD\OPERADOR,ADMIN-EA84BCCAD\JAMARTINEZM","Not Running"
"Protected","HNDESBANCAEMPRE","HNDESBANCAEMPRESAOCB_APP1.ADBancat.hn","","","150.150.6.59","00-50-56-B0-AA-1E","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","6/3/2019 2:52:17 PM","54564","0","0","0","0","0","0","ADBANCAT\LMURILLO,ADBANCAT\COVIEDO,ADBANCAT\LMURILLO.ADMIN,HNDESBANCAEMPRE\INFADMIN","Not Running"
"Protected","HNDESBEOCB_APP2","HNDESBEOCB_APP2.ADBancat.hn","CN=HNDESBEOCB_APP2, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.67","00-50-56-B0-5C-89","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","6/3/2019 5:01:53 PM","53712","0","0","0","0","0","0","HNDESBEOCB_APP2\INFADMIN","Not Running"
"Protected","HNQASBPOCBCNT_A","HNQASBPOCBCNT_APP1.ADBancat.hn","","","10.128.254.61","00-50-56-B0-A7-50","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS QAS","","6/3/2019 6:06:08 PM","49405","0","0","0","0","0","0","HNQASBPOCBCNT_A\INFADMIN","Not Running"
"Protected","HNQASBPOCB_APP1","HNQASBPOCB_APP1.ADBancat.hn","CN=HNQASBPOCB_APP1, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.62","00-50-56-B0-2D-0C","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS QAS","8/19/2019 5:52:22 PM","6/3/2019 6:14:43 PM","53421","0","0","0","0","0","0","HNQASBPOCB_APP1\INFADMIN","Not Running"
"Protected","HNQASBEOCBCNT_A","HNQASBEOCBCNT_APP.ADBancat.hn","","","10.128.254.64","00-50-56-B0-A5-84","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS QAS","","6/3/2019 7:27:17 PM","52944","0","0","0","0","0","0","HNQASBEOCBCNT_A\INFADMIN","Not Running"
"Protected","HNQASBEOCB_APP","HNQASBEOCB_APP.ADBancat.hn","CN=HNQASBEOCB_APP, OU=QA, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","10.128.254.63","00-50-56-B0-F4-5D","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS QAS","","6/3/2019 7:38:14 PM","52886","0","0","0","0","0","0","HNQASBEOCB_APP\INFADMIN","Not Running"
"Protected","HNDESTEMCORE_AP","HNDESTEMCORE_APP.ADBancat.hn","","","150.150.6.113","00-50-56-B0-FB-F7","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","6/3/2019 8:21:46 PM","49746","0","0","0","0","0","0","HNDESTEMCORE_AP\INFADMIN","Not Running"
"Protected","HNPRDFILESERVER","HNPRDFILESERVERTI_APP.ADBancat.hn","","","10.128.0.80","00-50-56-A8-60-D5","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS PRD","","5/27/2019 5:55:13 PM","52478","0","0","0","0","0","0","HNPRDFILESERVER\INFADMIN,ADBANCAT\LMIRON.ADMIN","Not Running"
"Protected","HNDESMADESAPP","HNDESMADESAPP.ADBancat.hn","CN=HNDESMADESAPP, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.205","00-50-56-B0-6E-62","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Online","BASA HN SERVERS DEV","","6/6/2019 4:50:10 PM","83788","0","0","0","0","0","0","HNDESMADESAPP\CONSULTOR","Not Running"
"Protected","HNDESMADESDB","HNDESMADESDB.ADBancat.hn","CN=HNDESMADESDB, OU=Desarrollo, OU=HONDURAS, OU=SERVIDORES, OU=Computadores, DC=ADBancat, DC=hn","Domain Computers","150.150.6.206","00-50-56-B0-8E-8C","2.0.1530","5-AQT MPT SCB + Optics","Microsoft Windows Server 2016 Standard","Offline","BASA HN SERVERS DEV","8/19/2019 5:54:32 PM","6/6/2019 5:19:32 PM","62608","0","0","0","0","0","0","HNDESMADESDB\INFADMIN","Not Running"
